CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Germany,DEU,,,NAT_TOTAL,2021-9-28,1.00,1,0.00,,0.00,,2.00,0,1.00,1,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4203571,93504,V,63.97,36.65,36.65,51.35,51.35,53.33,53.33,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-9-29,1.00,1,0.00,,0.00,,2.00,0,1.00,1,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4215351,93571,V,64.12,36.61,36.61,51.32,51.32,53.30,53.30,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-9-30,1.00,1,0.00,,0.00,,2.00,0,1.00,1,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4227501,93638,V,64.27,36.57,36.57,51.30,51.30,53.28,53.28,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-1,1.00,1,0.00,,0.00,,2.00,0,1.00,1,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4237619,93711,V,64.34,35.57,35.57,50.73,50.73,52.63,52.63,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-2,1.00,1,0.00,,0.00,,2.00,0,1.00,1,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4237619,93711,V,64.35,35.56,35.56,50.73,50.73,52.62,52.62,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-3,1.00,1,0.00,,0.00,,2.00,0,1.00,1,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4237619,93711,V,64.36,35.56,35.56,50.73,50.73,52.62,52.62,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-4,1.00,1,0.00,,0.00,,2.00,0,1.00,1,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4255388,93793,V,64.42,35.55,35.55,50.72,50.72,52.61,52.61,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-5,1.00,1,0.00,,0.00,,2.00,0,1.00,1,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4260187,93883,V,64.54,35.52,35.52,50.71,50.71,52.60,52.60,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-6,1.00,1,0.00,,0.00,,2.00,0,1.00,1,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4271734,93959,V,64.67,35.49,35.49,50.69,50.69,52.58,52.58,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-7,1.00,1,0.00,,0.00,,2.00,0,1.00,1,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4283378,94027,V,64.81,35.46,35.46,50.67,50.67,52.56,52.56,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-8,1.00,1,0.00,,0.00,,2.00,0,1.00,1,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4293807,94113,V,64.90,35.44,35.44,50.66,50.66,52.54,52.54,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-9,1.00,1,0.00,,0.00,,2.00,0,1.00,1,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4293807,94113,V,64.92,35.43,35.43,50.66,50.66,52.54,52.54,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-10,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4293807,94113,V,64.93,29.88,29.88,47.54,47.54,48.97,48.97,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-11,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4313384,94209,V,64.98,29.87,29.87,47.53,47.53,48.96,48.96,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-12,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4318355,94297,V,65.10,29.84,29.84,47.51,47.51,48.94,48.94,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-13,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4330258,94389,V,65.22,29.81,29.81,47.50,47.50,48.93,48.93,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-14,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4342640,94461,V,65.34,29.78,29.78,47.48,47.48,48.91,48.91,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-15,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4354158,94526,V,65.42,29.77,29.77,47.47,47.47,48.90,48.90,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-16,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4354158,94526,V,65.45,29.76,29.76,47.47,47.47,48.89,48.89,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-17,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4354158,94526,V,65.45,29.76,29.76,47.47,47.47,48.89,48.89,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-18,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4377845,94628,V,65.50,29.75,29.75,47.46,47.46,48.88,48.88,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-19,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4384616,94716,V,65.61,29.72,29.72,47.45,47.45,48.87,48.87,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-20,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4401631,94808,V,65.72,29.70,29.70,47.43,47.43,48.85,48.85,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-21,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4417708,94875,V,65.83,29.67,29.67,47.42,47.42,48.83,48.83,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-22,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4437280,94991,V,65.90,29.65,29.65,47.41,47.41,48.82,48.82,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-23,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4437280,94991,V,65.92,29.65,29.65,47.41,47.41,48.82,48.82,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-24,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4437280,94991,V,65.93,29.65,29.65,47.41,47.41,48.82,48.82,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-25,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4472730,95117,V,65.98,29.64,29.64,47.40,47.40,48.81,48.81,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-26,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4483203,95245,V,66.09,29.61,29.61,47.39,47.39,48.80,48.80,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-27,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4506415,95359,V,66.20,29.58,29.58,47.37,47.37,48.78,48.78,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-28,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4534452,95485,V,66.32,31.43,31.43,48.41,48.41,49.96,49.96,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-29,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4559120,95606,V,66.39,31.41,31.41,48.39,48.39,49.95,49.95,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-30,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4559120,95606,V,66.41,31.40,31.40,48.39,48.39,49.95,49.95,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-10-31,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4559120,95606,V,66.41,31.40,31.40,48.39,48.39,49.95,49.95,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-1,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4607208,95752,V,66.43,31.39,31.39,48.39,48.39,49.94,49.94,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-2,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4618021,95833,V,66.52,31.37,31.37,48.37,48.37,49.93,49.93,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-3,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4638419,96027,V,66.62,31.34,31.34,48.36,48.36,49.91,49.91,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-4,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4672368,96192,V,66.73,31.31,31.31,48.34,48.34,49.89,49.89,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-5,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4709488,96346,V,66.79,31.29,31.29,48.33,48.33,49.88,49.88,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-6,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4709488,96346,V,66.81,31.29,31.29,48.33,48.33,49.87,49.87,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-7,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4709488,96346,V,66.82,31.28,31.28,48.33,48.33,49.87,49.87,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-8,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4782546,96558,V,66.86,31.27,31.27,48.32,48.32,49.86,49.86,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-9,1.00,1,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4804378,96727,V,66.96,31.24,31.24,48.30,48.30,49.85,49.85,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-10,2.00,0,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4844054,96963,V,67.06,33.06,33.06,49.33,49.33,51.02,51.02,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-11,2.00,0,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4894250,97198,V,67.16,33.04,33.04,49.31,49.31,51.00,51.00,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-12,2.00,0,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4942890,97389,V,67.23,33.01,33.01,49.30,49.30,50.99,50.99,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-13,2.00,0,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4942890,97389,V,67.25,33.01,33.01,49.30,49.30,50.98,50.98,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-14,2.00,0,0.00,,0.00,,2.00,0,0.00,,0.00,,0.00,,1.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,4942890,97389,V,67.25,33.01,33.01,49.30,49.30,50.98,50.98,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-15,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5045076,97715,V,67.30,48.31,48.31,57.91,57.91,60.82,60.82,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-16,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5077124,97980,V,67.39,48.29,48.29,57.90,57.90,60.80,60.80,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-17,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5129950,98274,V,67.48,48.27,48.27,57.88,57.88,60.79,60.79,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-18,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5195321,98538,V,67.57,48.25,48.25,57.87,57.87,60.78,60.78,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-19,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5248291,98739,V,67.64,48.23,48.23,57.86,57.86,60.77,60.77,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-20,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5248291,98739,V,67.67,48.22,48.22,57.86,57.86,60.76,60.76,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-21,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5248291,98739,V,67.68,48.22,48.22,57.86,57.86,60.76,60.76,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-22,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5385585,99124,V,67.72,48.21,48.21,57.85,57.85,60.75,60.75,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-23,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5430911,99433,V,67.82,48.19,48.19,57.84,57.84,60.74,60.74,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-24,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5497795,99768,V,67.93,48.16,48.16,57.83,57.83,60.72,60.72,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-25,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5573756,100119,V,68.04,48.14,48.14,57.81,57.81,60.71,60.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-26,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5650170,100476,V,68.12,48.12,48.12,57.80,57.80,60.69,60.69,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-27,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5650170,100476,V,68.17,48.11,48.11,57.79,57.79,60.69,60.69,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-28,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5650170,100476,V,68.18,48.11,48.11,57.79,57.79,60.68,60.68,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-29,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5791060,100956,V,68.24,48.09,48.09,57.79,57.79,60.68,60.68,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-11-30,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5836813,101344,V,68.34,48.07,48.07,57.77,57.77,60.66,60.66,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-12-1,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5903999,101790,V,68.45,48.04,48.04,57.76,57.76,60.64,60.64,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-12-2,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,5977208,102178,V,68.56,48.02,48.02,57.74,57.74,60.63,60.63,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-12-3,1.00,1,2.00,0,1.00,1,2.00,1,0.00,,1.00,1,0.00,,2.00,2.00,0,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,2.00,1,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,6051560,102568,V,68.65,48.00,48.00,57.73,57.73,60.61,60.61,37.50,37.50
